genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_encoded,song_length,genre_encoded
Children's Music,Bomba Estéreo,Somos Dos,35u3Isd3DuXKAEC7JCC0lB,61,0.0269,0.691,237293,0.873,0.0107,5,0.289,-5.279,0,0.064,97.996,4.0,0.925,1667,391.984,5
Children's Music,Juice Music,Dancing Queen,62KBRAwPqeZmrcmRHG7SKn,2,0.147,0.647,230987,0.699,1.06e-05,4,0.34,-8.604,1,0.0442,99.722,4.0,0.641,6535,398.888,4
Hip-Hop,Rae Sremmurd,T'd Up - From SR3MM,7bddNsGZem9W4j4rzZBIXj,63,0.00482,0.833,232863,0.57,3.51e-06,8,0.164,-6.592,1,0.116,152.044,4.0,0.113,10255,608.176,12
Anime,Capcom Sound Team,Nero and Kyrie (胎内),54DLPQrBAwQsfBdCMcSzth,17,0.911,0.116,82213,0.162,0.00477,8,0.0872,-15.823,1,0.0385,88.891,4.0,0.0355,2092,355.564,2
Electronic,Flosstradamus,Drop Top,3kA7eF49FqcHfZnViPkIgO,36,0.0257,0.599,226954,0.904,0.0245,9,0.0608,-4.433,1,0.123,140.099,4.0,0.54,4255,560.396,10
Rap,2Pac,Life Goes On,2bUojZta7GJTjGAqo064jo,60,0.117,0.693,301600,0.843,0.0,7,0.343,-5.463,1,0.253,158.465,4.0,0.529,44,633.86,19
Ska,Jaya The Cat,Mistake,17mX1aGkiHy32LPbfZy4qS,36,0.00192,0.634,176000,0.787,0.0,0,0.0264,-5.702,1,0.0429,96.161,4.0,0.604,5904,384.644,23
Dance,Metric,Dressed to Suppress,5FhMXgnvmwpDo7lCXSfOJ8,47,4.65e-05,0.396,342522,0.771,0.66,6,0.258,-5.595,1,0.0362,116.036,4.0,0.111,8511,464.144,9
Comedy,Andrew Dice Clay,Chicks Aren't Funny (Joey Will) - Live at Rascals Comedy Club (NJ) / 1990,2l3Qw39lz0oO33WkejYd3Y,11,0.768,0.472,72560,0.868,0.0,5,0.7,-12.127,0,0.797,64.431,4.0,0.604,635,257.724,7
Folk,Nathaniel Rateliff & The Night Sweats,Shake,2oo3y8WpN2sNI3BXAznxMf,44,0.41,0.649,218799,0.831,0.031,11,0.41,-6.159,1,0.0329,111.913,4.0,0.749,9090,447.652,11
Hip-Hop,Wiz Khalifa,The Life,5FqeMKQuw0UrhGuokBvL7w,63,0.0422,0.816,183553,0.772,0.0,0,0.116,-5.741,0,0.268,96.043,4.0,0.335,14042,384.172,12
Children's Music,Yeng Constantino,Lapit,7AB3nfzlAf1sxfUfu6BPHA,59,0.368,0.534,281185,0.381,5.37e-06,3,0.0982,-7.74,1,0.0259,76.032,4.0,0.194,14173,304.128,5
World,Hillsong en Español,Cancion Del Desierto - Live,2ieO1oW9Ukusv2JOxlyVLY,32,0.00942,0.543,256710,0.71,0.18,2,0.326,-7.482,1,0.0284,110.011,4.0,0.318,5255,440.044,26
Anime,SCANDAL,Mado Wo Aketara,5hnfy3hYLFccUiJwalWggY,24,0.326,0.532,322080,0.632,4.84e-05,2,0.113,-6.437,1,0.0475,169.885,4.0,0.544,10870,679.54,2
Children's Music,Enzo Garcia,Alouette,5zS0EfuqRtfEYN3TleVSiD,0,0.868,0.754,163000,0.159,1.43e-06,0,0.192,-10.136,1,0.0481,75.833,4.0,0.805,3909,303.332,4
Rap,Mike Posner,Move On,3SOp10shYtVHuZWxVGenUb,76,0.176,0.741,178400,0.686,0.553,2,0.439,-5.704,1,0.0361,102.027,4.0,0.418,8640,408.108,19
Opera,Georges Bizet,"Carmen, Acte II: ""Je le veux, Carmen... La fleur que tu m'avais jetée""",2JjV0aZeGyFOM2HfqIK1lO,17,0.981,0.212,260453,0.129,0.24,1,0.294,-18.281,1,0.0416,83.581,5.0,0.0396,4645,417.90500000000003,16
Dance,Tycho,Glider,4cx6srR6OQzmd6mzpeaQsY,47,0.02,0.574,293357,0.894,0.903,7,0.0706,-8.436,1,0.04,126.0,4.0,0.201,13522,504.0,9
Country,Brett Eldredge,On And On,0lkte5wif8KIuWYYPw7yZo,42,0.232,0.685,188467,0.581,0.0,8,0.101,-6.179,1,0.0456,183.895,4.0,0.718,1799,735.58,8
Alternative,Snoh Aalegra,You Keep Me Waiting,1vTQuh1ffr4fEV6f4xlsui,53,0.505,0.597,267933,0.666,0.00137,3,0.146,-8.264,1,0.0326,81.585,4.0,0.691,11503,326.34,1
Classical,Yo-Yo Ma,My Favorite Things,7vDQDC4wtDZ5WCIi1X0VHk,36,0.954,0.299,389920,0.168,0.708,5,0.0964,-16.132,1,0.0354,92.725,3.0,0.139,14187,278.17499999999995,6
Dance,Taylor Swift,Mean,5yEPktRqvIhko5QFF3aBhQ,61,0.452,0.568,237733,0.761,0.0,4,0.217,-3.987,1,0.0459,163.974,4.0,0.789,12131,655.896,9
Anime,Aimer,Mabayuibakari,3JOlWaisJ5udkCOdHJan66,31,0.0022,0.429,250053,0.726,4.08e-06,6,0.192,-4.057,1,0.0337,85.035,4.0,0.21,303,340.14,2
Dance,Justin Timberlake,Cry Me a River,7Lf7oSEVdzZqTA0kEDSlS5,77,0.575,0.624,288333,0.653,0.0,8,0.104,-6.582,0,0.176,73.884,4.0,0.565,6617,295.536,9
Movie,Lucie Dolene,"Sur la plage (From ""Les Branquignoles"")",3vMCPFKyEKpE72KRQxjK93,0,0.964,0.308,211013,0.39,0.0744,0,0.0883,-11.4,1,0.033,119.85,4.0,0.17,7832,479.4,15
Ska,The Aquabats!,Monster's Wedding,49jFLDbGCgUVPbmKHDBO9Q,17,0.262,0.398,257960,0.678,3.29e-06,2,0.158,-7.2,1,0.152,138.281,4.0,0.515,12260,553.124,23
Pop,Akon,Lonely,6ls5ulRydoPE7oWGPGBqFA,57,0.315,0.636,235067,0.525,0.0,5,0.36,-7.716,0,0.0327,90.066,4.0,0.589,324,360.264,17
Movie,Dorothée,Monsieur Bill,5BNb25OKD917KI4UX9yiXg,2,0.0416,0.537,181333,0.814,3.76e-05,4,0.313,-10.925,1,0.0367,169.961,4.0,0.953,3502,679.844,15
Alternative,SiR,Something Foreign,51HuSQ3lAnMuZiPu9YBJqN,49,0.637,0.598,152532,0.621,0.0,10,0.086,-6.722,0,0.288,108.231,4.0,0.573,11299,432.924,1
Jazz,Gota,European Comfort,0jfqdVhGHia67JugFnQ2A1,39,0.0633,0.575,287467,0.929,0.802,11,0.0645,-6.925,0,0.0512,191.781,4.0,0.666,4815,767.124,14
Hip-Hop,Ski Mask The Slump God,Far Gone (feat. Lil Baby),6RiMRVxOiEYd4QSu1cxrls,69,0.206,0.926,236587,0.444,0.0,1,0.124,-9.024,1,0.254,140.085,4.0,0.389,11407,560.34,12
Children's Music,In This Moment,Half God Half Devil,6AzrwTzu1Vhl2t13h3fNVh,50,0.00191,0.504,251773,0.952,0.0,9,0.699,-3.449,0,0.0638,104.007,4.0,0.237,5508,416.028,5
R&B,Luke James,I Want You,3ZpLWKaW86mnRllj07WFcJ,42,0.114,0.556,221547,0.789,0.0,5,0.0514,-4.113,0,0.0376,94.995,4.0,0.37,7866,379.98,18
Alternative,Rammstein,AUSLÄNDER,7j43FohbLVulScL7S9sQZk,74,0.000757,0.681,231603,0.912,0.00136,0,0.359,-4.159,1,0.0912,125.031,4.0,0.479,10295,500.124,1
Comedy,Ben Bailey,The Telephone,0sHTRuswET4rn0nwRo7RJd,12,0.476,0.438,206000,0.855,0.0,10,0.867,-11.238,0,0.692,135.286,3.0,0.341,1264,405.858,7
Ska,Los Cafres,Casi q' me pierdo,0Nj3EM5QMCIdTbWM3wzJGR,66,0.0216,0.697,265691,0.638,0.00286,8,0.103,-5.246,1,0.091,165.929,4.0,0.598,7730,663.716,23
Anime,Kensuke Ushio,van,2MSM8Ml5nqGiRqNWTDxeEe,29,0.988,0.646,145453,0.0644,0.868,7,0.107,-28.638,1,0.0349,72.039,4.0,0.588,6882,288.156,2
Folk,Rainbow Kitten Surprise,Cold Love,04M3DsiMNyn8s5XQJrW5sL,60,0.772,0.631,237493,0.277,0.0,5,0.114,-10.985,1,0.0537,114.765,4.0,0.214,10273,459.06,11
Movie,Mel Gibson,Blue Christmas,5g0Vz1ZJZK16GtPKIStf9n,0,0.746,0.636,137733,0.4,0.0522,4,0.104,-8.803,1,0.0237,92.934,5.0,0.571,8451,464.66999999999996,15
Dance,Taylor Swift,Stay Stay Stay,1x0J8LFX23d5h1zzuzZorc,53,0.301,0.727,204827,0.753,1.5e-06,0,0.0811,-6.655,1,0.0244,100.114,4.0,0.904,12131,400.456,9
Country,Overtime,The Foundation,3jjN2xpPAz92vVzDrbCLon,37,0.369,0.758,259120,0.7,0.0,1,0.0991,-5.805,1,0.112,120.045,4.0,0.158,9597,480.18,8
Country,JJ Lawhorn,Sittin' on a Tailgate,4idn6RrwyWUrx936YeyK58,38,0.0768,0.543,215160,0.742,0.0,1,0.0712,-5.245,1,0.0292,77.966,4.0,0.4,5638,311.864,8
Classical,Edvard Grieg,"Grieg: Moods, Op. 73: IV. Folksong",2E5GynpBjhKjrk2rKJVMjt,30,0.995,0.259,151320,0.0028,0.864,8,0.101,-39.683,1,0.0433,94.036,4.0,0.0957,3719,376.144,6
Classical,Andrea Bocelli,"Estoy Aquì - ""Sono Qui"" Spanish Version",7y5RrTtDXoBIeJBlyasfyy,37,0.798,0.291,229425,0.324,2.91e-06,3,0.0955,-8.879,1,0.0316,84.582,4.0,0.149,620,338.328,6
Electronic,Death In Vegas,All That Glitters,08lhYJ3Xw6FKCw8spbngzw,31,0.516,0.687,394907,0.429,0.726,8,0.0984,-10.188,0,0.0806,90.778,4.0,0.292,3190,363.112,10
Electronic,Just A Gent,Sounds of Her Mind,7ppIAH3RWs3Xp6jTPEnBIN,48,0.0673,0.69,245639,0.67,6.26e-05,8,0.0761,-5.267,0,0.0416,130.077,4.0,0.0612,6602,520.308,10
Rock,HELLYEAH,Love Falls,4fFx9gzhfhSNu71e4tveEN,57,0.00235,0.583,274165,0.889,0.0,7,0.642,-4.112,1,0.035,110.023,4.0,0.301,4989,440.092,22
Opera,Giacomo Puccini,"Puccini: Madama Butterfly, Act 1: ""Vogliatemi bene, un bene piccolino"" (Butterfly, Pinkerton)",0fsXnki6Rpo83OMKp4ILeO,11,0.981,0.225,435893,0.244,0.0491,5,0.355,-14.382,1,0.0399,81.954,4.0,0.0401,4678,327.816,16
Hip-Hop,50 Cent,I Get Money,1FKFCvi0i46qEJLZSEBH8p,52,0.163,0.528,223720,0.932,0.000273,9,0.346,-4.545,1,0.346,124.144,5.0,0.437,66,620.72,12
Children's Music,Hiatus Kaiyote,Laputa (Taylor McFerrin Remix feat. Anderson .Paak),5UFtKaL5KBumqv4tpgdm0p,53,0.271,0.453,244240,0.655,0.0,5,0.118,-7.709,0,0.302,106.222,4.0,0.492,5223,424.888,5
Folk,Gregory Alan Isakov,Second Chances,6Wu19AEKVNs5bJFuhZb4EZ,51,0.946,0.376,229227,0.325,0.0937,4,0.113,-9.972,1,0.0304,154.563,3.0,0.211,4876,463.68899999999996,11
Soul,Erykah Badu,On & On,0tNuJpBgtE65diL6Q8Q7fI,67,0.061,0.765,226133,0.403,0.00559,11,0.204,-10.946,0,0.167,80.386,4.0,0.295,3977,321.544,24
World,Kaya Project,Desert Phase,1B505WqihYp1iU2NttTTuq,37,0.333,0.543,329133,0.695,0.927,4,0.57,-10.985,0,0.0315,90.031,4.0,0.801,6806,360.124,26
Classical,Jonny Greenwood,Sandalwood I,1YbKoZ8fso316rzCy7VuQh,40,0.933,0.498,159653,0.282,0.8,0,0.22,-16.171,1,0.0353,99.976,5.0,0.319,6413,499.88,6
Blues,The Black Keys,Black Door,4Itg0GtVXzHPK48JkKRkmH,32,0.813,0.344,210387,0.673,0.343,8,0.367,-9.032,1,0.0409,80.499,4.0,0.423,12316,321.996,3
Folk,Destroyer,Painter in Your Pocket,2kkJENGuusOzj1vXN3s0xO,54,0.674,0.566,250013,0.511,3.02e-06,6,0.221,-8.826,0,0.0614,123.311,4.0,0.258,3297,493.244,11
Indie,Bombay Bicycle Club,Luna,11EOvxJRG665bwRU0z6YVa,57,0.0306,0.579,190867,0.917,0.000579,5,0.143,-5.4,1,0.048,121.989,4.0,0.387,1668,487.956,13
Ska,Los Auténticos Decadentes,El Pájaro Vio el Cielo y Se Voló,4smTDf8dKkZXxz66uv5w43,46,0.0148,0.714,261467,0.636,1.17e-05,0,0.0628,-7.012,1,0.0263,122.402,4.0,0.669,7727,489.608,23
Reggaeton,Cosculluela,Decidir,2myW0gwn2HD3VxOm7f2C1L,32,0.112,0.779,239730,0.725,0.0,1,0.154,-5.659,1,0.246,172.017,4.0,0.765,2730,688.068,21
Soundtrack,John Williams,Father and Son,5TvmTxQujzJYtKUZzNrIc0,23,0.982,0.209,102907,0.00119,0.969,9,0.101,-39.137,1,0.0452,81.719,4.0,0.0701,6316,326.876,25
Soundtrack,Gabriel Yared,The Unfeeling Kiss,5taJ7hWVZNhv7dxiRkhOPF,37,0.932,0.294,222573,0.0677,0.958,1,0.0991,-23.672,0,0.0358,109.898,3.0,0.0398,4509,329.69399999999996,25
Rock,The Beatles,Glass Onion - Remastered 2009,2jAojvUaPoHPFSPpF0UNRo,54,0.0123,0.523,137840,0.51,8.38e-05,7,0.108,-9.827,0,0.0514,120.432,4.0,0.789,12296,481.728,22
Country,Blake Shelton,100 Miles,6OEQZye4EZqfml03j52y2S,42,0.096,0.589,209440,0.614,0.00155,4,0.116,-5.108,1,0.027,106.104,4.0,0.111,1541,424.416,8
Soundtrack,John Williams,The Ultimate War,71pZeMZxkbh3oVfKEfoQ18,25,0.775,0.355,471600,0.346,0.461,7,0.279,-14.76,1,0.0447,125.319,3.0,0.219,6316,375.957,25
Rap,Future,Good Dope,2YXEUNdnNLtFuf5gi3LnWm,51,0.0887,0.863,172225,0.409,0.0281,1,0.359,-8.55,0,0.321,130.011,4.0,0.2,4457,520.044,19
Pop,Cheat Codes,Balenciaga,5k6ioThKIxeklkIt3MNJjC,61,0.064,0.683,173707,0.817,3.35e-05,8,0.076,-5.531,0,0.215,125.977,4.0,0.241,2346,503.908,17
Country,Chris Young,Lost,6Wyg2wqHY7EwImlWsy5fAy,42,0.242,0.541,189960,0.798,0.0,1,0.134,-5.236,1,0.0541,173.075,4.0,0.808,2466,692.3,8
Soundtrack,Patrick Doyle,A Golden Childhood,06c5mZyiTC81gCaQ05sCIG,44,0.913,0.139,236920,0.0756,0.325,7,0.0943,-22.048,1,0.0397,90.292,3.0,0.0758,9752,270.876,25
Soundtrack,James Newton Howard,Rue's Farewell,2kAwInoNljoVi4SsYCnFeo,48,0.91,0.189,299800,0.0339,0.969,9,0.0719,-20.29,0,0.0371,66.748,3.0,0.052,5792,200.24400000000003,25
Indie,Barenaked Ladies,It's All Been Done,1VBRdl1sT4DGckQaTzKEB9,54,0.000173,0.521,206000,0.919,0.00218,2,0.301,-3.146,1,0.0475,131.726,4.0,0.746,1160,526.904,13
Jazz,"Earth, Wind & Fire",On Your Face,1364cfVtDUV74zIeMl6ydQ,40,0.244,0.734,273680,0.702,2.02e-05,4,0.0672,-9.081,1,0.0667,94.191,4.0,0.898,3656,376.764,14
World,Jesus Culture,Wide Open - Live,2c8HfMk5kj4KOEP6jITq46,26,0.0771,0.505,380893,0.611,0.0,2,0.101,-7.443,1,0.0269,107.03,4.0,0.134,6065,428.12,26
Reggaeton,Los De La Nazza,Es Hora - Remix,2jjtFY88m0nML4tq3itv8m,27,0.0488,0.783,252432,0.762,0.0,8,0.0762,-7.704,1,0.0675,170.076,4.0,0.829,7737,680.304,21
Children's Music,The Hit Crew Kids,Walk the Dinosaur,2c4CxATEc651P3uZIkyekJ,0,0.269,0.811,173637,0.888,1.19e-05,10,0.169,-7.295,1,0.0495,110.093,4.0,0.833,12615,440.372,4
Reggae,The Hip Abduction,Higher,0iV9BEISHrR9oTvRAGAWRr,34,0.0373,0.606,245600,0.809,0.174,11,0.197,-7.982,0,0.0327,91.014,4.0,0.767,12613,364.056,20
Comedy,Big Jay Oakerson,Shanghai is a Place,3xI82hM7p08Nb7NLNHg5QT,19,0.828,0.537,180283,0.671,0.0,5,0.575,-11.564,1,0.873,94.561,4.0,0.467,1378,378.244,7
Comedy,Ralphie May,Drugs - The White Portion Of The Show,2vbOgQhyCCxWGbv4XYzcOZ,23,0.822,0.458,79227,0.517,0.0,11,0.676,-16.67,1,0.947,87.248,4.0,0.17,10289,348.992,7
Electronic,Skee Mask,Vli,0NJNlaw0vGOXAjBtGQSCEm,37,0.53,0.431,354521,0.314,0.833,2,0.114,-18.958,1,0.0625,140.489,4.0,0.0666,11401,561.956,10
Children's Music,Audioslave,Getaway Car,3xOAzRgOEDn0zc4zPIBRsE,52,0.157,0.574,298893,0.456,0.0,7,0.251,-5.66,1,0.0259,62.261,4.0,0.234,952,249.044,5
Country,Turnpike Troubadours,Easton & Main,2KYQ3NrpKTATXq0v1XtHoP,46,0.232,0.485,237627,0.784,0.024,7,0.134,-3.397,1,0.0329,127.789,4.0,0.621,13493,511.156,8
Indie,Foals,Syrups,3HteidpVk31b0a3Swfw0Oe,59,0.03,0.333,328924,0.901,0.868,2,0.136,-3.558,0,0.1,160.169,4.0,0.817,4270,640.676,13
Country,Dierks Bentley,5-1-5-0,2WKCH4ISejDV9ad7iPp5XU,62,0.0246,0.554,182893,0.849,0.000233,1,0.31,-5.181,0,0.0357,116.992,4.0,0.683,3345,467.968,8
Folk,Billy Joel,The Longest Time,5DH7nDryMhpixm4G4B7RP9,63,0.181,0.637,217907,0.333,0.0,3,0.147,-9.603,1,0.0262,84.347,4.0,0.588,1446,337.388,11
Soundtrack,Hans Zimmer,God Yu Tekem Laef Blong Mi,4viN4udbeMEUjc2dXRyac9,43,0.938,0.289,118561,0.133,0.000372,2,0.21,-14.582,1,0.0303,97.384,4.0,0.314,5062,389.536,25
Electronic,Junkie XL,Twelve Bullets,5UJRGWL6uNOsAOUSvlIJc8,24,0.0107,0.466,170439,0.654,0.819,5,0.249,-9.484,1,0.101,170.401,4.0,0.143,6595,681.604,10
Anime,Akiko Shikata,Ta Fatie,5NVUT12LCb17ELBjn1sml8,12,0.635,0.376,207453,0.518,7.29e-06,6,0.335,-7.287,0,0.0786,169.738,4.0,0.373,319,678.952,2
Children's Music,Demon Hunter,Peace,58WnCtoXAG5IBx3rpK8IDM,55,1.87e-05,0.409,258373,0.974,0.118,8,0.116,-5.274,0,0.085,166.001,4.0,0.473,3253,664.004,5
Hip-Hop,Danny Ocean,Me Rehúso,6De0lHrwBfPfrhorm9q1Xl,84,0.0231,0.744,205715,0.804,0.0,1,0.0494,-6.327,1,0.0677,104.823,4.0,0.426,3025,419.292,12
Jazz,Thievery Corporation,Beautiful Drug,7B43eogpwMNMPIfa5yNs9M,34,0.473,0.519,207547,0.32,0.846,9,0.11,-11.238,0,0.0293,60.933,4.0,0.0517,13104,243.732,14
Classical,Johann Sebastian Bach,"Suite No. 6 in D Major, BWV 1012: I. Prélude",7GLlgipkeL0qoKuN5f4mu8,0,0.978,0.306,295160,0.124,0.176,1,0.127,-18.52,1,0.0601,93.401,4.0,0.457,6230,373.604,6
Soundtrack,John Williams,A New Beginning - Minority Report Soundtrack,3MvIaI78zKX33wqOYwPWFu,27,0.916,0.0733,209213,0.111,0.9,5,0.107,-23.599,1,0.0439,74.073,3.0,0.0771,6316,222.219,25
Comedy,Monty Python,Pilate With The Crowd (Welease Wodger) - Life Of Brian / Soundtrack Version,1LF7XsvhUVw8zLucWgD4Sc,11,0.992,0.475,134627,0.565,0.0061,8,0.779,-11.933,1,0.708,83.642,4.0,0.338,8814,334.568,7
Indie,Portugal. The Man,Creep in a T-Shirt,1lpN3qsugqtMR49xwzHYnt,52,0.0222,0.595,233147,0.841,0.00514,1,0.175,-7.443,1,0.0312,129.992,4.0,0.579,10075,519.968,13
Soul,Natalie Cole,The Very Thought Of You,5vaadMKxBp0nvzfMrlaiQ7,53,0.565,0.235,256960,0.154,8.27e-05,3,0.102,-16.232,1,0.0322,73.853,3.0,0.163,9065,221.55899999999997,24
Comedy,Dana Gould,The Black Dahlia,0wA4Rj3QOElFMbvH0ArbUD,14,0.759,0.566,176133,0.854,0.0,10,0.743,-9.373,1,0.924,132.305,4.0,0.285,2982,529.22,7
Soul,Ohio Players,Ecstasy,2BkqVLVtEokchvatg3XULo,47,0.201,0.662,149160,0.627,0.00156,7,0.0966,-9.246,1,0.0603,100.771,4.0,0.921,9441,403.084,24
Anime,Kenshi Yonezu,Paper Flower,6ohODANPzvTMo4E7kxXulg,40,0.49,0.548,275400,0.603,0.000162,1,0.117,-8.987,0,0.0562,81.013,4.0,0.57,6881,324.052,2
R&B,B.o.B,Strange Clouds (feat. Lil Wayne),0yQw3d0iQDjMrxaVHFv77J,60,0.0607,0.531,226293,0.665,0.0,8,0.131,-6.672,0,0.286,73.726,4.0,0.8,1027,294.904,18
Anime,佐々木恵梨,Ring of Fortune,2lPuTPwMUBRpNfNrA7sfuT,38,0.347,0.53,261400,0.787,0.0,1,0.179,-4.505,1,0.057,158.095,4.0,0.784,14546,632.38,2
Reggae,Gyptian,Hold Yuh,01Lh4wY6TXcpx90hCBB078,28,0.109,0.824,55914,0.585,8.07e-05,9,0.298,-8.326,1,0.0475,104.254,4.0,0.243,4971,417.016,20
Soundtrack,Jan A.P. Kaczmarek,The Spoon On The Nose - Finding Neverland/Soundtrack Version,0XFxLqE2qydyZolvqXPjv8,28,0.959,0.489,88933,0.0416,0.897,0,0.125,-21.356,0,0.0397,107.75,3.0,0.199,5824,323.25,25
World,Shakuhachi Sakano,Cloud Nine,6wlF3LyTn7jXSnXaFZL8f0,4,0.858,0.14,199959,0.0155,0.848,0,0.112,-33.432,1,0.0671,140.301,3.0,0.0326,11201,420.90299999999996,26
Soundtrack,Tyler Bates,Come And Get Them - Based Upon Themes by Elliot Goldenthal,2uwjoTR5QrXC4BUz59UpkK,37,0.571,0.294,123344,0.451,0.639,11,0.344,-8.831,0,0.0339,77.902,4.0,0.417,13524,311.608,25
Rap,Lil Baby,Stick On Me,0fddJI7TUlS8x5hawNPkqp,49,0.238,0.686,193813,0.426,0.0,9,0.102,-9.046,0,0.303,69.806,4.0,0.588,7517,279.224,19
Classical,Ricardo Cobo,Primavera portena - Tango (arr. R. Cobo),4DrFDkbofuqSt9vxYfCbO7,34,0.985,0.36,362880,0.0813,0.872,4,0.107,-25.994,0,0.0448,136.656,4.0,0.27,10484,546.624,6
Soul,Anna Of The North,Baby - Acoustic,3GUxADI8Vyys1y2EFJ1bSi,34,0.892,0.598,167694,0.104,3.02e-05,11,0.116,-21.472,0,0.0609,136.078,4.0,0.315,724,544.312,24
Anime,EGOIST,All Alone with You - Remixed by Masayuki Nakano(BOOM BOOM SATELLITES) - PSYCHO-PASS SS Case.2 ED Version,5xCdI30aXryspVMAHRnrGS,23,0.0261,0.411,94333,0.563,0.0,4,0.18,-6.639,1,0.03,77.44,3.0,0.386,3623,232.32,2
Ska,Big D and the Kids Table,175,2B0Jys1Eap6OTp0gc9MPjn,13,0.00591,0.44,271080,0.836,0.0,9,0.117,-3.398,1,0.0503,143.952,3.0,0.296,1370,431.856,23
Comedy,Natasha Leggero,Phonebooks,6gUAfCxxzkNAJ4x5srNevU,24,0.801,0.578,79600,0.861,0.0,2,0.799,-5.838,1,0.942,67.962,3.0,0.53,9072,203.88600000000002,7
Indie,The War On Drugs,Red Eyes,71jGGLe5VtEHjIk5dU2W3S,64,0.00871,0.464,298920,0.815,0.201,10,0.162,-6.371,1,0.0368,161.845,4.0,0.467,13051,647.38,13
Children's Music,Jason Isbell,If It Takes a Lifetime,2hsf7VvrBm44soR5rtDVXw,54,0.0427,0.556,220587,0.504,0.000356,9,0.0582,-11.513,1,0.0293,84.421,4.0,0.616,5865,337.684,5
Classical,Giacomo Puccini,"La Bohème / Act 2: ""Quando m'en vo"" - Live",2OhRD28vWrIuCJ94RPqFY6,33,0.965,0.25,280933,0.201,0.000877,9,0.345,-16.854,1,0.0634,81.703,4.0,0.232,4678,326.812,6
Reggaeton,Los 4,A Ella Quien la Vio Llorar Fui Yo,6XkXr8BWXRjBuOXPaIGdXl,42,0.679,0.523,252133,0.56,4.76e-05,11,0.276,-14.662,0,0.0805,102.755,4.0,0.671,7722,411.02,21
Folk,Alanis Morissette,Hand in My Pocket,3ArPxT1Wt0Yse6kBeCqGFe,52,0.0644,0.656,221707,0.588,0.0016,0,0.0966,-9.836,1,0.0247,92.277,4.0,0.707,353,369.108,11
Children's Music,The Neighbourhood,W.D.Y.W.F.M?,3vooOYHU0Fi3ViCG7Ozh0Y,60,0.0303,0.557,259413,0.845,0.00851,8,0.354,-2.926,0,0.0346,123.997,4.0,0.508,12776,495.988,5
Country,Jason Michael Carroll,Alyssa Lies,1CUvTQETn9ORFXtXUtB0sI,54,0.309,0.499,260653,0.597,0.00293,7,0.163,-5.31,1,0.0258,75.517,4.0,0.414,5867,302.068,8
Hip-Hop,House Of Pain,Jump Around,3TZwjdclvWt7iPJUnMpgcs,75,0.0113,0.854,214947,0.71,8.72e-05,4,0.166,-6.32,0,0.0793,106.894,4.0,0.818,5344,427.576,12
Reggaeton,Eyci and Cody,Si Tú Me Llamas - Radio Edit,7jcl5kYQxTLKt1l3A6kDfm,38,0.0416,0.843,237480,0.61,3.86e-06,6,0.0767,-5.037,0,0.0329,94.999,4.0,0.854,4042,379.996,21
Anime,Hello Sleepwalkers,Kanjyou Yuuei,5Dl3bvS6ydVTFlrU5SZCvp,16,0.000286,0.461,166227,0.811,0.0,10,0.098,-2.424,1,0.0363,167.912,4.0,0.353,5172,671.648,2
Classical,Edvard Grieg,"Lyric Pieces, Book 2, Op. 38: No. 7. Waltz",4eZvePoGXSlQ56kIbRLR4h,29,0.995,0.348,78733,0.041,0.934,4,0.105,-26.826,0,0.053,137.049,4.0,0.179,3719,548.196,6
Indie,Maisie Peters,Worst of You,54iSfkh69fxhnSNrgvTEBp,75,0.558,0.741,197369,0.466,0.0,4,0.0583,-7.258,1,0.0357,102.058,4.0,0.351,8052,408.232,13
World,Hillsong UNITED,Stay And Wait,2l7ZjsaBxvKJuuHnNuqnQ0,42,0.0443,0.322,312573,0.619,0.0169,9,0.237,-8.869,1,0.0359,161.857,4.0,0.323,5252,647.428,26
Soul,Mary Wells,Laughing Boy,46nRHxEQGhYyl148amjyxd,35,0.621,0.644,172200,0.51,0.0,0,0.0865,-11.63,1,0.0287,109.388,4.0,0.943,8288,437.552,24
Movie,Jim Cummings,When You're in Love You'll Understand,34lImm9NkIM8BWjmnoxaT0,24,0.756,0.757,125347,0.301,2.1e-06,1,0.108,-13.604,1,0.255,80.513,4.0,0.642,6091,322.052,15
Comedy,Bill Burr,Don't Wanna Be That Guy,28g900Fe20dzA7cLOFUtKB,46,0.934,0.508,247493,0.785,1.18e-05,0,0.879,-10.378,1,0.949,80.291,4.0,0.393,1410,321.164,7
Rock,Goth Babe,Velvet Sheets,02CLnOe5IdSZKKS1oxWeRZ,49,0.514,0.408,250713,0.642,0.0105,2,0.0907,-9.795,1,0.14,179.892,4.0,0.436,4818,719.568,22
Rap,"Tyler, The Creator",DEATHCAMP,1dXYBALYTj3AMxa8hgiQhA,56,0.0149,0.581,189703,0.746,0.000276,10,0.594,-5.495,0,0.0422,101.881,4.0,0.455,13537,407.524,19
Reggae,Aer,Floats My Boat,2xH94bp1TPSMPPPnnSwIGL,59,0.0278,0.87,206160,0.718,0.0,2,0.0328,-5.436,0,0.176,85.01,4.0,0.682,266,340.04,20
